92023,"Supervisors, other mechanical and metal products manufacturing",165,82,0,0,0,0,60.6,100,0,0,0,0,9.1,15,21.2,35
92024,"Supervisors, other products manufacturing and assembly",255,69,3.9,10,5.9,15,62.7,160,0,0,0,0,19.6,50,5.9,15
92100,"Power engineers and power systems operators",5060,73,10.7,540,10.1,510,35.9,1820,5.3,270,7.1,360,15.8,800,14.9,755
92101,"Water and waste treatment plant operators",1650,77,3.3,55,9.4,155,32.7,540,4.8,80,4.2,70,19.7,325,26.1,430
93100,"Central control and process operators, mineral and metal processing",565,79,2.6,15,56.1,320,14.9,85,8.8,50,2.6,15,9.6,55,5.3,30
93101,"Central control and process operators, petroleum, gas and chemical processing",1895,67,4.7,90,6.3,120,29.8,565,5,95,31.7,600,12.4,235,10.6,200
93102,"Pulping, papermaking and coating control operators",150,77,33.3,50,6.7,10,10,15,0,0,10,15,6.7,10,36.7,55
93200,"Aircraft assemblers and aircraft assembly inspectors",60,67,0,0,0,0,50,30,0,0,0,0,0,0,41.7,25
94100,"Machine operators, mineral and metal processing",555,72,4.5,25,16.2,90,31.5,175,25.2,140,1.8,10,13.5,75,7.2,40
94101,"Foundry workers",105,71,0,0,14.3,15,47.6,50,9.5,10,0,0,19,20,0,0
94102,"Glass forming and finishing machine operators and glass cutters",290,52,0,0,0,0,77.6,225,0,0,0,0,12.1,35,5.2,15
94103,"Concrete, clay and stone forming operators",520,62,0,0,1.9,10,66,340,1.9,10,0,0,12.6,65,18.4,95
94104,"Inspectors and testers, mineral and metal processing",110,68,0,0,0,0,81.8,90,0,0,0,0,9.1,10,0,0
94105,"Metalworking and forging machine operators",765,71,5.9,45,1.3,10,67.3,515,1.3,10,0,0,12.4,95,11.8,90
94106,"Machining tool operators",325,75,0,0,0,0,75.4,245,0,0,0,0,10.8,35,7.7,25
94107,"Machine operators of other metal products",130,58,0,0,7.4,10,63,85,0,0,0,0,0,0,14.8,20
94110,"Chemical plant machine operators",405,54,2.5,10,3.8,15,60,240,2.5,10,8.8,35,16.2,65,7.5,30
94111,"Plastics processing machine operators",620,65,0,0,0,0,88.7,550,0,0,0,0,7.3,45,3.2,20
94112,"Rubber processing machine operators and related workers",165,67,5.9,10,0,0,55.9,95,0,0,0,0,38.2,65,0,0
94120,"Sawmill machine operators",1820,62,17.9,325,6.9,125,26.9,490,9.9,180,2.5,45,17.9,325,18.4,335
94121,"Pulp mill, papermaking and finishing machine operators",775,71,26.9,210,9,70,17.9,140,0,0,0,0,4.5,35,39.7,310
94122,"Paper converting machine operators",170,65,0,0,0,0,91.2,155,0,0,0,0,0,0,0,0
94123,"Lumber graders and other wood processing inspectors and graders",795,70,13.8,110,8.8,70,40.3,320,8.8,70,1.3,10,15.1,120,12.6,100
94124,"Woodworking machine operators",705,68,6.4,45,5,35,55,385,2.9,20,0,0,19.3,135,10.7,75
94129,"Other wood processing machine operators",590,60,17.6,105,6.7,40,30.3,180,5.9,35,1.7,10,30.3,180,6.7,40
94130,"Textile fibre and yarn, hide and pelt processing machine operators and workers",205,22,0,0,5,10,72.5,145,0,0,0,0,7.5,15,12.5,25
94131,"Weavers, knitters and other fabric making occupations",155,29,0,0,0,0,67.7,105,0,0,0,0,12.9,20,12.9,20
94132,"Industrial sewing machine operators",1280,43,0,0,0.8,10,87.2,1120,0,0,0,0,3.1,40,7.4,95
94133,"Inspectors and graders, textile, fabric, fur and leather products manufacturing",155,58,0,0,0,0,96.9,155,0,0,0,0,0,0,0,0
94140,"Process control and machine operators, food and beverage processing",4935,64,1.5,75,4.1,205,66.2,3270,1.1,55,0.3,15,16.8,830,9.8,485
94141,"Industrial butchers and meat cutters, poultry preparers and related workers",1180,65,0.8,10,0.8,10,80.6,955,2.5,30,1.7,20,8,95,5.1,60
94142,"Fish and seafood plant workers",755,42,0,0,0,0,59.6,450,3.3,25,0,0,1.3,10,34.4,260
94143,"Testers and graders, food and beverage processing",635,55,2.4,15,3.9,25,70.9,450,0,0,0,0,11,70,11,70
94150,"Plateless printing equipment operators",590,60,1.7,10,1.7,10,68.6,405,1.7,10,0,0,10.2,60,15.3,90
94151,"Camera, platemaking and other prepress occupations",155,74,6.5,10,0,0,93.5,145,0,0,0,0,0,0,0,0
94152,"Binding and finishing machine operators",310,45,0,0,0,0,78.7,240,0,0,0,0,3.3,10,14.8,45
94153,"Photographic and film processors",340,37,0,0,0,0,70.6,240,0,0,0,0,11.8,40,13.2,45
94200,"Motor vehicle assemblers, inspectors and testers",900,52,0,0,2.8,25,75.1,680,1.1,10,1.7,15,9.4,85,8.8,80
94201,"Electronics assemblers, fabricators, inspectors and testers",1235,64,0,0,0,0,78.9,975,0.8,10,0,0,8.9,110,10.9,135
94202,"Assemblers and inspectors, electrical appliance, apparatus and equipment manufacturing",360,61,0,0,2.8,10,80.3,285,0,0,0,0,5.6,20,11.3,40
94203,"Assemblers, fabricators and inspectors, industrial electrical motors and transformers",105,67,0,0,0,0,77.3,85,0,0,0,0,9.1,10,0,0
94204,"Mechanical assemblers and inspectors",705,62,0,0,0,0,79.3,555,0,0,2.9,20,13.6,95,3.6,25
94205,"Machine operators and inspectors, electrical apparatus manufacturing",110,64,0,0,0,0,100,110,0,0,0,0,0,0,0,0
94210,"Furniture and fixture assemblers, finishers, refinishers and inspectors",1650,52,3.3,55,3.3,55,68.8,1135,0,0,0,0,10.6,175,13.9,230
94211,"Assemblers and inspectors of other wood products",1010,60,3.5,35,5,50,57.9,585,3,30,1,10,19.8,200,9.4,95
94212,"Plastic products assemblers, finishers and inspectors",305,69,0,0,3.3,10,70,210,0,0,3.3,10,15,45,11.7,35
94213,"Industrial painters, coaters and metal finishing process operators",1475,65,3.1,45,1.7,25,69.8,1030,0,0,1.4,20,13.2,195,11.5,170
94219,"Other products assemblers, finishers and inspectors",2190,59,1.1,25,2.1,45,64.5,1410,0.9,20,0.7,15,8.9,195,22,480
95100,"Labourers in mineral and metal processing",965,63,3.6,35,5.2,50,72,695,6.2,60,0,0,8.3,80,4.7,45
95101,"Labourers in metal fabrication",1370,55,2.9,40,1.5,20,74.2,1020,1.5,20,1.8,25,6.9,95,10.9,150
95102,"Labourers in chemical products processing and utilities",805,48,1.2,10,2.5,20,65,520,1.2,10,1.9,15,13.1,105,15,120
95103,"Labourers in wood, pulp and paper processing",4770,56,21.5,1025,6.9,330,29.2,1395,10.1,480,3.5,165,20.7,990,8.3,395
95104,"Labourers in rubber and plastic products manufacturing",590,49,1.7,10,0,0,81.4,480,0,0,0,0,13.6,80,1.7,10
95105,"Labourers in textile processing and cutting",530,42,1.9,10,1.9,10,89.5,470,0,0,0,0,4.8,25,2.9,15
95106,"Labourers in food and beverage processing",10185,49,1.1,115,1.1,110,83.5,8505,0.4,40,0.1,15,8.9,905,4.9,500
95107,"Labourers in fish and seafood processing",605,31,0,0,0,0,59,360,6.6,40,0,0,1.6,10,32,195
95109,"Other labourers in processing, manufacturing and utilities",7570,43,2.5,190,3.3,250,70.5,5335,1.5,110,0.8,60,11.3,855,10.3,780
